dataset,instance_id,msw_label,lc_entail_m,lc_entail_not_m,outcome
Bank,3438,0,0,1,agree
Bank,3439,0,0,1,agree
Bank,3454,0,0,1,agree
Bank,3462,0,0,1,agree
Bank,3464,0,0,1,agree
Bank,3475,0,0,1,agree
Bank,3484,0,0,1,agree
Bank,3485,0,0,1,agree
Bank,3488,0,0,1,agree
Bank,3490,0,0,1,agree
Bank,3495,0,0,1,agree
Bank,3499,0,0,1,agree
Bank,3501,0,0,1,agree
Bank,3509,0,0,1,agree
Bank,3510,0,0,1,agree
Bank,3514,0,0,1,agree
Bank,3515,0,0,1,agree
Bank,3520,0,0,1,agree
Bank,3524,0,0,1,agree
Bank,3525,0,0,1,agree
Bank,3529,0,0,1,agree
Bank,3533,0,0,1,agree
Bank,3534,0,0,1,agree
Bank,3535,0,0,1,agree
Bank,3536,0,0,1,agree
Bank,3537,0,0,1,agree
Bank,3543,0,0,1,agree
Bank,3547,0,0,1,agree
Bank,3550,0,0,1,agree
Bank,3551,0,0,1,agree
Bank,3554,0,0,1,agree
Bank,3557,0,0,1,agree
Bank,3559,0,0,1,agree
Bank,3562,0,0,1,agree
Bank,3564,0,0,1,agree
Bank,3565,0,0,1,agree
Bank,3568,0,0,1,agree
Bank,3577,0,0,1,agree
Bank,3582,0,0,1,agree
Bank,3586,0,0,1,agree
Bank,3592,0,0,1,agree
Bank,3598,0,0,1,agree
Bank,3599,0,0,1,agree
Bank,3600,0,0,1,agree
Bank,3605,0,0,1,agree
Bank,3609,0,0,1,agree
Bank,3611,0,0,1,agree
Bank,3613,0,0,1,agree
Bank,3614,0,0,1,agree
Bank,3616,0,0,1,agree
Bank,3617,0,0,1,agree
Bank,3623,0,0,1,agree
Bank,3624,0,0,1,agree
Bank,3625,0,0,1,agree
Bank,3631,0,0,1,agree
Bank,3641,0,0,1,agree
Bank,3642,0,0,1,agree
Bank,3645,0,0,1,agree
Bank,3647,0,0,1,agree
Bank,3652,0,0,1,agree
Bank,3656,0,0,1,agree
Bank,3658,0,0,1,agree
Bank,3659,0,0,1,agree
Bank,3660,0,0,1,agree
Bank,3663,0,0,1,agree
Bank,3672,0,0,1,agree
Bank,3675,0,0,1,agree
Bank,3681,0,0,1,agree
Bank,3684,0,0,1,agree
Bank,3693,0,0,1,agree
Bank,3697,0,0,1,agree
Bank,3701,0,0,1,agree
Bank,3702,0,0,1,agree
Bank,3707,0,0,1,agree
Bank,3712,0,0,1,agree
Bank,3714,0,0,1,agree
Bank,3716,0,0,1,agree
Bank,3720,0,0,1,agree
Bank,3725,0,0,1,agree
Bank,3726,0,0,1,agree
Bank,3727,0,0,1,agree
Bank,3738,0,0,1,agree
Bank,3745,0,0,1,agree
Bank,3746,0,0,1,agree
Bank,3749,0,0,1,agree
Bank,3750,0,0,1,agree
Bank,3751,0,0,1,agree
Bank,3752,0,0,1,agree
Bank,3754,0,0,1,agree
Bank,3767,0,0,1,agree
Bank,3770,0,0,1,agree
Bank,3776,0,0,1,agree
Bank,3780,0,0,1,agree
Bank,3781,0,0,1,agree
Bank,3788,0,0,1,agree
Bank,3789,0,0,1,agree
Bank,3799,0,0,1,agree
Bank,3802,0,0,1,agree
Bank,3804,0,0,1,agree
Bank,3810,0,0,1,agree
Bank,3815,0,0,1,agree
Bank,3817,0,0,1,agree
Bank,3820,0,0,1,agree
Bank,3823,0,0,1,agree
Bank,3826,0,0,1,agree
Bank,3829,0,0,1,agree
Bank,3831,0,0,1,agree
Bank,3832,0,0,1,agree
Bank,3834,0,0,1,agree
Bank,3836,0,0,1,agree
Bank,3848,0,0,1,agree
Bank,3850,0,0,1,agree
Bank,3857,0,0,1,agree
Bank,3864,0,0,1,agree
Bank,3871,0,0,1,agree
Bank,3873,0,0,1,agree
Bank,3883,0,0,1,agree
Bank,3889,0,0,1,agree
Bank,3891,0,0,1,agree
Bank,3892,0,0,1,agree
Bank,3896,0,0,1,agree
Bank,3903,0,0,1,agree
Bank,3908,0,0,1,agree
Bank,3911,0,0,1,agree
Bank,3914,0,0,1,agree
Bank,3918,0,0,1,agree
Bank,3920,0,0,1,agree
Bank,3924,0,0,1,agree
Bank,3928,0,0,1,agree
Bank,3929,0,0,1,agree
Bank,3940,0,0,1,agree
Bank,3945,0,0,1,agree
Bank,3946,0,0,1,agree
Bank,3963,0,0,1,agree
Bank,3973,0,0,1,agree
Bank,3979,0,0,1,agree
Bank,3985,0,0,1,agree
Bank,3990,0,0,1,agree
Bank,3994,0,0,1,agree
Bank,4000,0,0,1,agree
Bank,4004,0,0,1,agree
Bank,4008,0,0,1,agree
Bank,4010,0,0,1,agree
Bank,4016,0,0,1,agree
Bank,4020,0,0,1,agree
Bank,4023,0,0,1,agree
Bank,4029,0,0,1,agree
Bank,4030,0,0,1,agree
Bank,4035,0,0,1,agree
Bank,4036,0,0,1,agree
Bank,4037,0,0,1,agree
Bank,4038,0,0,1,agree
Bank,4039,0,0,1,agree
Bank,4048,0,0,1,agree
Bank,4049,0,0,1,agree
Bank,4050,0,0,1,agree
Bank,4056,0,0,1,agree
Bank,4058,0,0,1,agree
Bank,4069,0,0,1,agree
Bank,4070,0,0,1,agree
Bank,4082,0,0,1,agree
Bank,4084,0,0,1,agree
Bank,4086,0,0,1,agree
Bank,4088,0,0,1,agree
Bank,4089,0,0,1,agree
Bank,4090,0,0,1,agree
Bank,4096,0,0,1,agree
Bank,4101,0,0,1,agree
Bank,4102,0,0,1,agree
Bank,4107,0,0,1,agree
Bank,4108,0,0,1,agree
Bank,4110,0,0,1,agree
Bank,4119,0,0,1,agree
Bank,4126,0,0,1,agree
Bank,4130,0,0,1,agree
Bank,4131,0,0,1,agree
Bank,4132,0,0,1,agree
Bank,4136,0,0,1,agree
Bank,4139,0,0,1,agree
Bank,4143,0,0,1,agree
Bank,4144,0,0,1,agree
Bank,4145,0,0,1,agree
Bank,4146,0,0,1,agree
Bank,4149,0,0,1,agree
Bank,4160,0,0,1,agree
Bank,4163,0,0,1,agree
Bank,4167,0,0,1,agree
Bank,4168,0,0,1,agree
Bank,4169,0,0,1,agree
Bank,4170,0,0,1,agree
Bank,4173,0,0,1,agree
Bank,4176,0,0,1,agree
Bank,4179,0,0,1,agree
Bank,4183,0,0,1,agree
Bank,4191,0,0,1,agree
Bank,4198,0,0,1,agree
Bank,4199,0,0,1,agree
Bank,4203,0,0,1,agree
Bank,4205,0,0,1,agree
Bank,4210,0,0,1,agree
Bank,4211,0,0,1,agree
Bank,4215,0,0,1,agree
Bank,4219,0,0,1,agree
Bank,4221,0,0,1,agree
Bank,4231,0,0,1,agree
Bank,4239,0,0,1,agree
Bank,4240,0,0,1,agree
Bank,4244,0,0,1,agree
Bank,4247,0,0,1,agree
Bank,4258,0,0,1,agree
Bank,4263,0,0,1,agree
Bank,4264,0,0,1,agree
Bank,4268,0,0,1,agree
Bank,4274,0,0,1,agree
Bank,4275,0,0,1,agree
Bank,4281,0,0,1,agree
Bank,4289,0,0,1,agree
Bank,4295,0,0,1,agree
Bank,4297,0,0,1,agree
Bank,4299,0,0,1,agree
Bank,4305,0,0,1,agree
Bank,4311,0,0,1,agree
Bank,4313,0,0,1,agree
Bank,4317,0,0,1,agree
Bank,4319,0,0,1,agree
Bank,4328,0,0,1,agree
Bank,4329,0,0,1,agree
Bank,4337,0,0,1,agree
Bank,4339,0,0,1,agree
Bank,4343,0,0,1,agree
Bank,4353,0,0,1,agree
Bank,4355,0,0,1,agree
Bank,4360,0,0,1,agree
Bank,4363,0,0,1,agree
Bank,4366,0,0,1,agree
Bank,4367,0,0,1,agree
Bank,4374,0,0,1,agree
Bank,4380,0,0,1,agree
Bank,4385,0,0,1,agree
Bank,4386,0,0,1,agree
Bank,4387,0,0,1,agree
Bank,4390,0,0,1,agree
Bank,4392,0,0,1,agree
Bank,4397,0,0,1,agree
Bank,4399,0,0,1,agree
Bank,4401,0,0,1,agree
Bank,4402,0,0,1,agree
Bank,4404,0,0,1,agree
Bank,4405,0,0,1,agree
Bank,4406,0,0,1,agree
Bank,4407,0,0,1,agree
Bank,4411,0,0,1,agree
Bank,4415,0,0,1,agree
Bank,4417,0,0,1,agree
Bank,4420,0,0,1,agree
Bank,4422,0,0,1,agree
Bank,4436,0,0,1,agree
Bank,4446,0,0,1,agree
Bank,4458,0,0,1,agree
Bank,4459,0,0,1,agree
Bank,4461,0,0,1,agree
Bank,4466,0,0,1,agree
Bank,4467,0,0,1,agree
Bank,4468,0,0,1,agree
Bank,4469,0,0,1,agree
Bank,4470,0,0,1,agree
Bank,4480,0,0,1,agree
Bank,4481,0,0,1,agree
Bank,4489,0,0,1,agree
Bank,4490,0,0,1,agree
Bank,4493,0,0,1,agree
Bank,4494,0,0,1,agree
Bank,4495,0,0,1,agree
Bank,4496,0,0,1,agree
Bank,4504,0,0,1,agree
Bank,4505,0,0,1,agree
Bank,4508,0,0,1,agree
Bank,4521,0,0,1,agree
Bank,4523,0,0,1,agree
Bank,4531,0,0,1,agree
Bank,4532,0,0,1,agree
Bank,4534,0,0,1,agree
Bank,4536,0,0,1,agree
Bank,4537,0,0,1,agree
Bank,4539,0,0,1,agree
Bank,4544,0,0,1,agree
Bank,4549,0,0,1,agree
Bank,4552,0,0,1,agree
Bank,4555,0,0,1,agree
Bank,4558,0,0,1,agree
Bank,4563,0,0,1,agree
Bank,4569,0,0,1,agree
Bank,4571,0,0,1,agree
Bank,4577,0,0,1,agree
Bank,4579,0,0,1,agree
Bank,4585,0,0,1,agree
Bank,4586,0,0,1,agree
Bank,4600,0,0,1,agree
Bank,4602,0,0,1,agree
Bank,4605,0,0,1,agree
Bank,4613,0,0,1,agree
Bank,4615,0,0,1,agree
Bank,4622,0,0,1,agree
Bank,4630,0,0,1,agree
Bank,4632,0,0,1,agree
Bank,4638,0,0,1,agree
Bank,4640,0,0,1,agree
Bank,4641,0,0,1,agree
Bank,4648,0,0,1,agree
Bank,4654,0,0,1,agree
Bank,4657,0,0,1,agree
Bank,4663,0,0,1,agree
Bank,4664,0,0,1,agree
Bank,4672,0,0,1,agree
Bank,4682,0,0,1,agree
Bank,4691,0,0,1,agree
Bank,4696,0,0,1,agree
Bank,4698,0,0,1,agree
Bank,4702,0,0,1,agree
Bank,4707,0,0,1,agree
Bank,4708,0,0,1,agree
Bank,4714,0,0,1,agree
Bank,4716,0,0,1,agree
Bank,4720,0,0,1,agree
Bank,4721,0,0,1,agree
Bank,4723,0,0,1,agree
Bank,4727,0,0,1,agree
Bank,4731,0,0,1,agree
Bank,4732,0,0,1,agree
Bank,4735,0,0,1,agree
Bank,4739,0,0,1,agree
Bank,4743,0,0,1,agree
Bank,4745,0,0,1,agree
Bank,4748,0,0,1,agree
Bank,4751,0,0,1,agree
Bank,4753,0,0,1,agree
Bank,4756,0,0,1,agree
Bank,4760,0,0,1,agree
Bank,4761,0,0,1,agree
Bank,4762,0,0,1,agree
Bank,4767,0,0,1,agree
Bank,4768,0,0,1,agree
Bank,4770,0,0,1,agree
Bank,4779,0,0,1,agree
Bank,4780,0,0,1,agree
Bank,4781,0,0,1,agree
Bank,4784,0,0,1,agree
Bank,4786,0,0,1,agree
Bank,4787,0,0,1,agree
Bank,4792,0,0,1,agree
Bank,4793,0,0,1,agree
Bank,4795,0,0,1,agree
Bank,4798,0,0,1,agree
Bank,4804,0,0,1,agree
Bank,4807,0,0,1,agree
Bank,4809,0,0,1,agree
Bank,4813,0,0,1,agree
Bank,4822,0,0,1,agree
Bank,4827,0,0,1,agree
Bank,4833,0,0,1,agree
Bank,4842,0,0,1,agree
Bank,4843,0,0,1,agree
Bank,4847,0,0,1,agree
Bank,4849,0,0,1,agree
Bank,4851,0,0,1,agree
Bank,4853,0,0,1,agree
Bank,4854,0,0,1,agree
Bank,4856,0,0,1,agree
Bank,4867,0,0,1,agree
Bank,4868,0,0,1,agree
Bank,4874,0,0,1,agree
Bank,4876,0,0,1,agree
Bank,4879,0,0,1,agree
Bank,4888,0,0,1,agree
Bank,4889,0,0,1,agree
Bank,4890,0,0,1,agree
Bank,4894,0,0,1,agree
Bank,4899,0,0,1,agree
Bank,4901,0,0,1,agree
Bank,4902,0,0,1,agree
Bank,4907,0,0,1,agree
Bank,4912,0,0,1,agree
Bank,4923,0,0,1,agree
Bank,4924,0,0,1,agree
Bank,4929,0,0,1,agree
Bank,4941,0,0,1,agree
Bank,4943,0,0,1,agree
Bank,4944,0,0,1,agree
Bank,4947,0,0,1,agree
Bank,4948,0,0,1,agree
Bank,4954,0,0,1,agree
Bank,4957,0,0,1,agree
Bank,4959,0,0,1,agree
Bank,4960,0,0,1,agree
Bank,4961,0,0,1,agree
Bank,4967,0,0,1,agree
Bank,4968,0,0,1,agree
Bank,4969,0,0,1,agree
Bank,4973,0,0,1,agree
Bank,4974,0,0,1,agree
Bank,4975,0,0,1,agree
Bank,4982,0,0,1,agree
Bank,4988,0,0,1,agree
Bank,4992,0,0,1,agree
Bank,4993,0,0,1,agree
Bank,5007,0,0,1,agree
Bank,5015,0,0,1,agree
Bank,5016,0,0,1,agree
Bank,5025,0,0,1,agree
Bank,5028,0,0,1,agree
Bank,5034,0,0,1,agree
Bank,5044,0,0,1,agree
Bank,5059,0,0,1,agree
Bank,5066,0,0,1,agree
Bank,5067,0,0,1,agree
Bank,5079,0,0,1,agree
Bank,5082,0,0,1,agree
Bank,5084,0,0,1,agree
Bank,5085,0,0,1,agree
Bank,5096,0,0,1,agree
Bank,5110,0,0,1,agree
Bank,5118,0,0,1,agree
Bank,5120,0,0,1,agree
Bank,5121,0,0,1,agree
Bank,5123,0,0,1,agree
Bank,5125,0,0,1,agree
Bank,5133,0,0,1,agree
Bank,5135,0,0,1,agree
Bank,5137,0,0,1,agree
Bank,5147,0,0,1,agree
Bank,5150,0,0,1,agree
Bank,5163,0,0,1,agree
Bank,5170,0,0,1,agree
Bank,5172,0,0,1,agree
Bank,5177,0,0,1,agree
Bank,5178,0,0,1,agree
Bank,5184,0,0,1,agree
Bank,5187,0,0,1,agree
Bank,5188,0,0,1,agree
Bank,5193,0,0,1,agree
Bank,5197,0,0,1,agree
Bank,5201,0,0,1,agree
Bank,5203,0,0,1,agree
Bank,5205,0,0,1,agree
Bank,5210,0,0,1,agree
Bank,5211,0,0,1,agree
Bank,5218,0,0,1,agree
Bank,5221,0,0,1,agree
Bank,5223,0,0,1,agree
Bank,5224,0,0,1,agree
Bank,5229,0,0,1,agree
Bank,5234,0,0,1,agree
Bank,5248,0,0,1,agree
Bank,5254,0,0,1,agree
Bank,5255,0,0,1,agree
Bank,5257,0,0,1,agree
Bank,5258,0,0,1,agree
Bank,5259,0,0,1,agree
Bank,5262,0,0,1,agree
Bank,5265,0,0,1,agree
Bank,5266,0,0,1,agree
Bank,5268,0,0,1,agree
Bank,5270,0,0,1,agree
Bank,5273,0,0,1,agree
Bank,5274,0,0,1,agree
Bank,5281,0,0,1,agree
Bank,5282,0,0,1,agree
Bank,5286,0,0,1,agree
Bank,5290,0,0,1,agree
Bank,5300,0,0,1,agree
Bank,5304,0,0,1,agree
Bank,5305,0,0,1,agree
Bank,5307,0,0,1,agree
Bank,5312,0,0,1,agree
Bank,5313,0,0,1,agree
Bank,5315,0,0,1,agree
Bank,5317,0,0,1,agree
Bank,5322,0,0,1,agree
Bank,5324,0,0,1,agree
Bank,5325,0,0,1,agree
Bank,5327,0,0,1,agree
Bank,5328,0,0,1,agree
Bank,5332,0,0,1,agree
Bank,5336,0,0,1,agree
Bank,5340,0,0,1,agree
Bank,5342,0,0,1,agree
Bank,5345,0,0,1,agree
Bank,5346,0,0,1,agree
Bank,5347,0,0,1,agree
Bank,5349,0,0,1,agree
Bank,5354,0,0,1,agree
Bank,5371,0,0,1,agree
Bank,5372,0,0,1,agree
Bank,5374,0,0,1,agree
Bank,5378,0,0,1,agree
Bank,5384,0,0,1,agree
Bank,5385,0,0,1,agree
Bank,5386,0,0,1,agree
Bank,5387,0,0,1,agree
Bank,5388,0,0,1,agree
Bank,5391,0,0,1,agree
Bank,5393,0,0,1,agree
Bank,5397,0,0,1,agree
Bank,5406,0,0,1,agree
Bank,5407,0,0,1,agree
Bank,5417,0,0,1,agree
Bank,5422,0,0,1,agree
Bank,5427,0,0,1,agree
Bank,5428,0,0,1,agree
Bank,5431,0,0,1,agree
Bank,5439,0,0,1,agree
Bank,5454,0,0,1,agree
Bank,5456,0,0,1,agree
Bank,5457,0,0,1,agree
Bank,5460,0,0,1,agree
Bank,5461,0,0,1,agree
Bank,5462,0,0,1,agree
Bank,5468,0,0,1,agree
Bank,5473,0,0,1,agree
Bank,5479,0,0,1,agree
Bank,5484,0,0,1,agree
Bank,5485,0,0,1,agree
Bank,5486,0,0,1,agree
Bank,5490,0,0,1,agree
Bank,5497,0,0,1,agree
Bank,5498,0,0,1,agree
Bank,5499,0,0,1,agree
Bank,5505,0,0,1,agree
Bank,5506,0,0,1,agree
Bank,5508,0,0,1,agree
Bank,5512,0,0,1,agree
Bank,5516,0,0,1,agree
Bank,5522,0,0,1,agree
Bank,5523,0,0,1,agree
Bank,5525,0,0,1,agree
Bank,5529,0,0,1,agree
Bank,5534,0,0,1,agree
Bank,5541,0,0,1,agree
Bank,5553,0,0,1,agree
Bank,5555,0,0,1,agree
Bank,5556,0,0,1,agree
Bank,5563,0,0,1,agree
Bank,5564,0,0,1,agree
Bank,5567,0,0,1,agree
Bank,5572,0,0,1,agree
Bank,5573,0,0,1,agree
Bank,5583,0,0,1,agree
Bank,5585,0,0,1,agree
Bank,5590,0,0,1,agree
Bank,5600,0,0,1,agree
Bank,5603,0,0,1,agree
Bank,5606,0,0,1,agree
Bank,5607,0,0,1,agree
Bank,5610,0,0,1,agree
Bank,5613,0,0,1,agree
Bank,5614,0,0,1,agree
Bank,5617,0,0,1,agree
Bank,5618,0,0,1,agree
Bank,5626,0,0,1,agree
Bank,5627,0,0,1,agree
Bank,5628,0,0,1,agree
Bank,5633,0,0,1,agree
Bank,5635,0,0,1,agree
Bank,5636,0,0,1,agree
Bank,5638,0,0,1,agree
Bank,5641,0,0,1,agree
Bank,5644,0,0,1,agree
Bank,5647,0,0,1,agree
Bank,5653,0,0,1,agree
Bank,5654,0,0,1,agree
Bank,5656,0,0,1,agree
Bank,5658,0,0,1,agree
Bank,5661,0,0,1,agree
Bank,5663,0,0,1,agree
Bank,5674,0,0,1,agree
Bank,5682,0,0,1,agree
Bank,5683,0,0,1,agree
Bank,5689,0,0,1,agree
Bank,5692,0,0,1,agree
Bank,5697,0,0,1,agree
Bank,5701,0,0,1,agree
Bank,5720,0,0,1,agree
Bank,5722,0,0,1,agree
Bank,5724,0,0,1,agree
Bank,5726,0,0,1,agree
Bank,5732,0,0,1,agree
Bank,5733,0,0,1,agree
Bank,5746,0,0,1,agree
Bank,5748,0,0,1,agree
Bank,5754,0,0,1,agree
Bank,5756,0,0,1,agree
Bank,5774,0,0,1,agree
Bank,5776,0,0,1,agree
Bank,5784,0,0,1,agree
Bank,5794,0,0,1,agree
Bank,5801,0,0,1,agree
Bank,5804,0,0,1,agree
Bank,5809,0,0,1,agree
Bank,5810,0,0,1,agree
Bank,5813,0,0,1,agree
Bank,5822,0,0,1,agree
Bank,5824,0,0,1,agree
Bank,5826,0,0,1,agree
Bank,5832,0,0,1,agree
Bank,5834,0,0,1,agree
Bank,5839,0,0,1,agree
Bank,5846,0,0,1,agree
Bank,5856,0,0,1,agree
Bank,5859,0,0,1,agree
Bank,5861,0,0,1,agree
Bank,5866,0,0,1,agree
Bank,5868,0,0,1,agree
Bank,5882,0,0,1,agree
Bank,5888,0,0,1,agree
Bank,5890,0,0,1,agree
Bank,5893,0,0,1,agree
Bank,5906,0,0,1,agree
Bank,5907,0,0,1,agree
Bank,5916,0,0,1,agree
Bank,5927,0,0,1,agree
Bank,5934,0,0,1,agree
Bank,5939,0,0,1,agree
Bank,5953,0,0,1,agree
Bank,5963,0,0,1,agree
Bank,5970,0,0,1,agree
Bank,5978,0,0,1,agree
Bank,5983,0,0,1,agree
Bank,5984,0,0,1,agree
Bank,5989,0,0,1,agree
Bank,5990,0,0,1,agree
Bank,5992,0,0,1,agree
Bank,5994,0,0,1,agree
Bank,5999,0,0,1,agree
Bank,6004,0,0,1,agree
Bank,6005,0,0,1,agree
Bank,6007,0,0,1,agree
Bank,6008,0,0,1,agree
Bank,6009,0,0,1,agree
Bank,6010,0,0,1,agree
Bank,6013,0,0,1,agree
Bank,6016,0,0,1,agree
Bank,6017,0,0,1,agree
Bank,6021,0,0,1,agree
Bank,6027,0,0,1,agree
Bank,6031,0,0,1,agree
Bank,6032,0,0,1,agree
Bank,6036,0,0,1,agree
Bank,6043,0,0,1,agree
Bank,6054,0,0,1,agree
Bank,6056,0,0,1,agree
Bank,6058,0,0,1,agree
Bank,6059,0,0,1,agree
Bank,6062,0,0,1,agree
Bank,6069,0,0,1,agree
Bank,6073,0,0,1,agree
Bank,6074,0,0,1,agree
Bank,6077,0,0,1,agree
Bank,6079,0,0,1,agree
Bank,6080,0,0,1,agree
Bank,6082,0,0,1,agree
Bank,6084,0,0,1,agree
Bank,6089,0,0,1,agree
Bank,6096,0,0,1,agree
Bank,6098,0,0,1,agree
Bank,6101,0,0,1,agree
Bank,6108,0,0,1,agree
Bank,6111,0,0,1,agree
Bank,6112,0,0,1,agree
Bank,6114,0,0,1,agree
Bank,6116,0,0,1,agree
Bank,6121,0,0,1,agree
Bank,6123,0,0,1,agree
Bank,6129,0,0,1,agree
Bank,6133,0,0,1,agree
Bank,6134,0,0,1,agree
Bank,6137,0,0,1,agree
Bank,6143,0,0,1,agree
Bank,6144,0,0,1,agree
Bank,6148,0,0,1,agree
Bank,6149,0,0,1,agree
Bank,6151,0,0,1,agree
Bank,6152,0,0,1,agree
Bank,6154,0,0,1,agree
Bank,6159,0,0,1,agree
Bank,6161,0,0,1,agree
Bank,6163,0,0,1,agree
Bank,6164,0,0,1,agree
Bank,6167,0,0,1,agree
Bank,6170,0,0,1,agree
Bank,6173,0,0,1,agree
Bank,6177,0,0,1,agree
Bank,6178,0,0,1,agree
Bank,6179,0,0,1,agree
Bank,6185,0,0,1,agree
Bank,6196,0,0,1,agree
Bank,6204,0,0,1,agree
Bank,6207,0,0,1,agree
Bank,6209,0,0,1,agree
Bank,6210,0,0,1,agree
Bank,6223,0,0,1,agree
Bank,6225,0,0,1,agree
Bank,6229,0,0,1,agree
Bank,6237,0,0,1,agree
Bank,6239,0,0,1,agree
Bank,6240,0,0,1,agree
Bank,6248,0,0,1,agree
Bank,6256,0,0,1,agree
Bank,6260,0,0,1,agree
Bank,6262,0,0,1,agree
Bank,6268,0,0,1,agree
Bank,6269,0,0,1,agree
Bank,6280,0,0,1,agree
Bank,6281,0,0,1,agree
Bank,6286,0,0,1,agree
Bank,6290,0,0,1,agree
Bank,6292,0,0,1,agree
Bank,6297,0,0,1,agree
Bank,6298,0,0,1,agree
Bank,6301,0,0,1,agree
Bank,6305,0,0,1,agree
Bank,6308,0,0,1,agree
Bank,6310,0,0,1,agree
Bank,6317,0,0,1,agree
Bank,6319,0,0,1,agree
Bank,6320,0,0,1,agree
Bank,6325,0,0,1,agree
Bank,6329,0,0,1,agree
Bank,6332,0,0,1,agree
Bank,6335,0,0,1,agree
Bank,6336,0,0,1,agree
Bank,6346,0,0,1,agree
Bank,6360,0,0,1,agree
Bank,6362,0,0,1,agree
Bank,6366,0,0,1,agree
Bank,6376,0,0,1,agree
Bank,6378,0,0,1,agree
Bank,6382,0,0,1,agree
Bank,6387,0,0,1,agree
Bank,6391,0,0,1,agree
Bank,6393,0,0,1,agree
Bank,6396,0,0,1,agree
Bank,6397,0,0,1,agree
Bank,6398,0,0,1,agree
Bank,6403,0,0,1,agree
Bank,6405,0,0,1,agree
Bank,6406,0,0,1,agree
Bank,6407,0,0,1,agree
Bank,6414,0,0,1,agree
Bank,6419,0,0,1,agree
Bank,6420,0,0,1,agree
Bank,6421,0,0,1,agree
Bank,6425,0,0,1,agree
Bank,6427,0,0,1,agree
Bank,6432,0,0,1,agree
Bank,6434,0,0,1,agree
Bank,6440,0,0,1,agree
Bank,6447,0,0,1,agree
Bank,6460,0,0,1,agree
Bank,6461,0,0,1,agree
Bank,6465,0,0,1,agree
Bank,6470,0,0,1,agree
Bank,6472,0,0,1,agree
Bank,6473,0,0,1,agree
Bank,6490,0,0,1,agree
Bank,6491,0,0,1,agree
Bank,6493,0,0,1,agree
Bank,6496,0,0,1,agree
Bank,6500,0,0,1,agree
Bank,6509,0,0,1,agree
Bank,6515,0,0,1,agree
Bank,6526,0,0,1,agree
Bank,6530,0,0,1,agree
Bank,6531,0,0,1,agree
Bank,6533,0,0,1,agree
Bank,6536,0,0,1,agree
Bank,6537,0,0,1,agree
Bank,6539,0,0,1,agree
Bank,6542,0,0,1,agree
Bank,6555,0,0,1,agree
Bank,6564,0,0,1,agree
Bank,6567,0,0,1,agree
Bank,6571,0,0,1,agree
Bank,6573,0,0,1,agree
Bank,6575,0,0,1,agree
Bank,6583,0,0,1,agree
Bank,6587,0,0,1,agree
Bank,6588,0,0,1,agree
Bank,6601,0,0,1,agree
Bank,6602,0,0,1,agree
Bank,6606,0,0,1,agree
Bank,6613,0,0,1,agree
Bank,6622,0,0,1,agree
Bank,6628,0,0,1,agree
Bank,6631,0,0,1,agree
Bank,6632,0,0,1,agree
Bank,6634,0,0,1,agree
Bank,6640,0,0,1,agree
Bank,6648,0,0,1,agree
Bank,6656,0,0,1,agree
Bank,6661,0,0,1,agree
Bank,6662,0,0,1,agree
Bank,6667,0,0,1,agree
Bank,6668,0,0,1,agree
Bank,6671,0,0,1,agree
Bank,6672,0,0,1,agree
Bank,6681,0,0,1,agree
Bank,6682,0,0,1,agree
Bank,6692,0,0,1,agree
Bank,6701,0,0,1,agree
Bank,6705,0,0,1,agree
Bank,6706,0,0,1,agree
Bank,6723,0,0,1,agree
Bank,6727,0,0,1,agree
Bank,6738,0,0,1,agree
Bank,6740,0,0,1,agree
Bank,6743,0,0,1,agree
Bank,6745,0,0,1,agree
Bank,6748,0,0,1,agree
Bank,6756,0,0,1,agree
Bank,6757,0,0,1,agree
Bank,6759,0,0,1,agree
Bank,6771,0,0,1,agree
Bank,6773,0,0,1,agree
Bank,6777,0,0,1,agree
Bank,6778,0,0,1,agree
Bank,6779,0,0,1,agree
Bank,6781,0,0,1,agree
Bank,6782,0,0,1,agree
Bank,6787,0,0,1,agree
Bank,6806,0,0,1,agree
Bank,6812,0,0,1,agree
Bank,6814,0,0,1,agree
Bank,6815,0,0,1,agree
Bank,6820,0,0,1,agree
Bank,6825,0,0,1,agree
Bank,6826,0,0,1,agree
Bank,6829,0,0,1,agree
Bank,6838,0,0,1,agree
Bank,6852,0,0,1,agree
Bank,6854,0,0,1,agree
Bank,6859,0,0,1,agree
Bank,6861,0,0,1,agree
Bank,6863,0,0,1,agree
Bank,6873,0,0,1,agree
Bank,6878,0,0,1,agree
Bank,6885,0,0,1,agree
Bank,6889,0,0,1,agree
Bank,6892,0,0,1,agree
Bank,6895,0,0,1,agree
Bank,6912,0,0,1,agree
Bank,6916,0,0,1,agree
Bank,6923,0,0,1,agree
Bank,6928,0,0,1,agree
Bank,6929,0,0,1,agree
Bank,6937,0,0,1,agree
Bank,6941,0,0,1,agree
Bank,6943,0,0,1,agree
Bank,6947,0,0,1,agree
Bank,6948,0,0,1,agree
Bank,6951,0,0,1,agree
Bank,6952,0,0,1,agree
Bank,6954,0,0,1,agree
Bank,6955,0,0,1,agree
Bank,6957,0,0,1,agree
Bank,6958,0,0,1,agree
Bank,6962,0,0,1,agree
Bank,6966,0,0,1,agree
Bank,6968,0,0,1,agree
Bank,6979,0,0,1,agree
Bank,6981,0,0,1,agree
Bank,6988,0,0,1,agree
Bank,6992,0,0,1,agree
